,image,complex,frog_eye_leaf_spot,healthy,powdery_mildew,rust,scab,labels
18522,ff910611cff94303.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
5554,aa35cbb2a54b62a5.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
2943,96abab3ab9561514.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
6512,aeee90acf650134b.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14353,e4bf1fd701c805e4.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
12791,d93fb36420c5618f.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
2069,90c6ef8cb8370bd2.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
14415,e51c80925f1bbf29.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
14322,e47f2080fa283eb7.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
3818,9fd8a0ed6cc0b352.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2680,9551963cba74c5a6.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15626,ee983169d74b151c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10615,c99a3559bd77200e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15783,f008cbbf8f8988d9.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4888,a5dcc148c2f2f3f0.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10472,c88ca09ea69597d7.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11481,d06474379f83fa48.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2508,94859487ade41afb.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7178,b412d279cd67d8c2.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
59,8083e6ccd8d5dce3.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3423,9bd06de433b285d8.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
11338,cf8e6e5444978aa9.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15137,ea8e28cc62719fe2.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8740,be6ae22d9730ef00.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
13652,e029d0c76e2f9e0e.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17643,fad7b3730f086a08.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8795,bebdeb8552466c04.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15704,ef711440600f67f7.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8882,bf4bd56d0d04a946.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10271,c6e53fca10b1731c.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
1038,8782f7982f02d3f2.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14843,e8b8f8f58983c545.jpg,1,1,0,0,0,0,"[1, 1, 0, 0, 0, 0]"
13028,db3c28e9a415f0dc.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
15061,e9f0c75e8863268d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
937,86719431e3db5635.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5343,a91ec1bc0b783f43.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
18471,ff502a85daf62152.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
7186,b424d0ff4f832437.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
18390,fed8ec9540ca83e4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14903,e8f2c69e9e58b818.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8712,bdfb41d1f9a28070.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8182,b9fdf8d8d0058496.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11339,cf8f088d954c46de.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11580,d0bfc091dbf428d8.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2806,95cce242b7f4c466.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3949,a0a18afcd93b1dca.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
1582,8c6f5954c05db9a5.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17109,f7c3e10f0b3e380c.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
6735,b03e87c1d64f1f18.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11068,cd73219686dfb40c.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17023,f6b7d282c89cac0d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16401,f39e92bd85c70149.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10924,cbfe3da4062e2c86.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
1778,8dfe3d95c06b40a9.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8433,bc8cef9709b22172.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4285,a239d6d15e81f345.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
15198,eac53c904ba36d35.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10013,c54b27b8da41ba8b.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14961,e969c081c53d8fdc.jpg,1,0,0,1,0,0,"[1, 0, 0, 1, 0, 0]"
10379,c7c317972ee0a523.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11317,cf7e6070c74795a0.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
14552,e5d5e302e56bc60c.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
5946,abd2cba155543d0e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
6865,b0e3cd986d986387.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
16971,f637dec600ccc1a3.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
12655,d870e18f97bc8899.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16177,f1a5cec0c1f52e43.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5238,a8b4d1f0e959d750.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
9799,c3c13a9b21b4e747.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
7648,b5c54af87a14d370.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
12737,d8dad1d5c1eac2c4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4309,a2859ad8d8d387f1.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
7989,b830039f5f686b87.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9676,c2e666b5909ced89.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1114,87fa1396174e3364.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5181,a89354aaeca5bcd4.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
6327,adc0d09a2566ef6c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
424,82d0dd9cb978e558.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11773,d20da1a5b6725b1b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
11055,cd4a65822bd9de89.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
10426,c81d61d69fe17360.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
17853,fc686ca704407f1f.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14964,e974ef0b8217624b.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
12879,da088bc95dc1379d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
17873,fc83583a81e397b1.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
5750,aad5940a952f9eb8.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
12119,d4b02e7b27151759.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
6885,b0f5529d6e1b3348.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
48,80729ba9dd175cf0.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3128,9849732bc93267d9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
578,83e63d86a17b16e1.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
792,858d87da1e583e72.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7009,b20f9fb9f8383070.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14474,e589c21cebe634c6.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
14153,e2929d4dc62de0ae.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
13650,e026b4c23c9fcfc4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4981,a6b6599956c5c46c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
17438,f98b90de67360564.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
765,85633ac2f32c13de.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
12337,d5cea09688d65db2.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
4577,a4dfd41d2892b563.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7761,b67042d2cf9e9554.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3870,a040c3cfdfdd900f.jpg,1,1,0,0,0,1,"[1, 1, 0, 0, 0, 1]"
12572,d78e3c69488d4c97.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
12571,d78c936c33f0a992.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10126,c5d4949195b7724e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
174,80fc1ee02d0b67eb.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4930,a5f5969c4ba16513.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11596,d0cec08c4bef7632.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
6259,ad997b3cb2842762.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
2966,96cb92d45c96ada2.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7681,b5e08197d9d6859a.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14262,e3bbd9b22d263230.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
12562,d7806f2be4e1d0c3.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4551,a4c9da2582aad76b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14137,e274d3425a0b9f39.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
7559,b587a4a772a1cb0e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8459,bcb1c1caf7562a12.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
87,809f7a9f5af618a0.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
11458,d03c1ec3689f37c8.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
2932,969c0db8e2372dc9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4875,a5d40b85ca9dda4d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15475,ed21c98b008df2fd.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16274,f22d06f28d6b9a45.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
18261,fe0f869d74c89864.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4224,a1d2e582e1f0787b.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
13053,db9961a5d34242cf.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9294,c0fd602ab65af570.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5144,a87090fa3e53f52a.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2531,949cb4cb995ad0d3.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
18236,fde6c8db6ce10860.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
2722,958ab785cb949596.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10330,c7750ed1c6c5b90a.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4326,a2a9e296d9da3d48.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11989,d3b527cb602cdb18.jpg,1,0,0,1,0,0,"[1, 0, 0, 1, 0, 0]"
12072,d47c8a214fd3309f.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
13753,e09c95b9e521387e.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8458,bcb0c0d08fadccd9.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
15381,ec2dc69457b284da.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
8489,bce384c348763a37.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
12477,d6ba608731ef1b90.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3414,9bae271592e9e4c2.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
10038,c5861f35c0dce725.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13026,db30cff078b57108.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
17429,f9744a99d62330b5.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2232,91e9417676109afd.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4606,a4f6f0e81fe0cb0c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
10570,c92ed177c236c4d1.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
4368,a302ec9e9cb8f135.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
10989,ccb2129857236f6e.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
14581,e5f012f3da61113b.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
12030,d41d697aa1b5a668.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3054,97a1b0b595a0cfa5.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
13296,dd9781df23b58520.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
2625,94ea908dcdceec16.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
17408,f9361bc7b1fc8220.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9509,c1e663bafe42c44a.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11703,d1974dc371f06b30.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11956,d34a6fa51e8e8994.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
17935,fcb74504067eca1e.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
2802,95cad9a4bd6ac862.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
1505,8b9c25c9ac739a87.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
13611,dff2bf11bd0b0c00.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
14559,e5dec29796d01558.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
1273,899e3b7cc043cecc.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
4513,a4a417c05a5757bd.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3509,9cc70090e66ada7f.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
149,80df68fa0c30fd95.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
613,84713e23c0d37b6e.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8771,be95968a6af92131.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
7583,b59a210755bafe09.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
11167,cdfd5c912881eaca.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15267,eb3ac1d47a87d10c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13444,deb43c6e849c61a9.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8981,bfe090b64bd00de9.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
13238,dd0386a68f85c58f.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16089,f1000361df771e1f.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14258,e3aa339998bd5891.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
6891,b0fa91905f852e7c.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
7419,b4e1c0fdc749de08.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9598,c285d82f2ab65ada.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8941,bfb0d3d299b10863.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
3249,999d4dc03a47cd1b.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8122,b966d08f6e385724.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
12003,d3d237e0c3ca3465.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15621,ee90c7ce1e566c48.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
4409,a3b91b0417d7de81.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9851,c430b934de49ff21.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8861,bf31e48d99690d68.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
8678,bdd0901b0b73a5ec.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10015,c5544dc89b387de1.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
16808,f58fc06940689eaf.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16498,f467a71c0f34cc58.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
6688,afe196d96a6065a2.jpg,1,1,0,0,0,0,"[1, 1, 0, 0, 0, 0]"
14383,e4ea359ee6b01ac2.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
2607,94e048c6ef5f54d4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16174,f1a49f88a5e76883.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
10060,c59f1f3eb8752030.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9683,c2ed348632ab759c.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
12015,d3fb7ccc3608b281.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
5373,a95795905ad5b04f.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
3537,9d1c760bc6267c33.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
8077,b8d969ae646c48b9.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
4988,a6cbd2875844eb8d.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
2409,9390c9c71e59715d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
14269,e3ce62968cf05a99.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
17270,f8acd0f20f077076.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7340,b4ae98a3ad52c939.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
16968,f627c42687268f56.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
9425,c1b0c5d526cc6aed.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
7345,b4b0c6284ee1a7cf.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
2426,93b7273db49054ca.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
8879,bf48981b49d6a595.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
6322,adbecb0b4e597041.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
9630,c2a7cf1e7821b98a.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5540,aa1fbf91ce886168.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7840,b6e2e2f5076d8c50.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
7396,b4cd92f665096879.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
11422,d00aa791ed0737f8.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
13403,de7092bec388698b.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
7322,b4a4b492d251cbcf.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11518,d091fe959ad001fd.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15455,ece9b6d69e9a1802.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
11935,d2fcd6c41a566836.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
6261,ad99cf603bac421e.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
13803,e0bfc0a8dde48ee0.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15693,ef5a95988e912a96.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
6549,af40c065c2f647d7.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15586,ee02ec788e58efc0.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
2897,966e8204e3be42bf.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
786,85897ea7f064b26a.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
661,84c0d4d517ff6265.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
6258,ad98e04ddcfc7850.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4928,a5f4d690f996428d.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
3604,9dca3dc8bdc27482.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
4495,a497964a48a57b7c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
16642,f4cf9f10696b052c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
10423,c80e976c74706773.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
1028,877ac27d0bc42fc8.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
9026,c02d2ed7855e5e98.jpg,0,1,0,0,1,0,"[0, 1, 0, 0, 1, 0]"
18135,fd875a86246d383c.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
7192,b429d9d86ddc6650.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
8577,bd77d0a48840edb3.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
6682,afda1a9a140eb555.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
4142,a195580adef2b396.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
11542,d0a4dbd79490e176.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
6909,b126a1924beb174f.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11130,cdcd34737ae8c0c4.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11997,d3c5dad42567622c.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
15848,f05b875783b7e102.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
16245,f1e987d30c9ac8d8.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
7955,b7d8c3f16c9ace00.jpg,1,0,0,0,0,0,"[1, 0, 0, 0, 0, 0]"
6001,ac4b87b4a992565d.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15537,edb5c2708ec25ec4.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
8773,be959a0a02e0c7fd.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
98,80a7cecb3616b633.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
15414,ec94841f722c656f.jpg,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]"
2678,954d0ecd3e8b328e.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
13904,e105734c73f1b932.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
4220,a1d196b94b8f6d60.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
12299,d5a21d7b5e49ca0c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
1813,8e8d3c89b5c5c656.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
11659,d0ffc280b68b624f.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
5210,a8a8dd99535bc32a.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
17537,fa3c97d078d65828.jpg,0,1,0,0,0,1,"[0, 1, 0, 0, 0, 1]"
10315,c74c363ccd9f2514.jpg,0,0,0,0,1,0,"[0, 0, 0, 0, 1, 0]"
18128,fd8426f1d213f429.jpg,0,1,0,0,0,0,"[0, 1, 0, 0, 0, 0]"
9774,c3a434b2dbcf2c62.jpg,0,0,1,0,0,0,"[0, 0, 1, 0, 0, 0]"
12107,d4a73d03c93d453c.jpg,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 1]"
